model,tier,system,qid,type,judge,fuzzy,latency_ms,cost_usd,turns,gt_suspect,over_answered
llama-3.1-8b,2000,graph,RSN-72,reasoning,0.0,0.0,2980,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-72,reasoning,1.0,0.42105263157894735,4330,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-72,reasoning,0.0,0.0,2602,,,False,False
llama-3.1-8b,2000,llm-only,RSN-72,reasoning,0.5,0.42105263157894735,902,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-72,reasoning,0.0,0.0,3312,,,False,False
llama-3.1-8b,2000,graph,MH-59,multi-hop,0.0,0.16666666666666666,4198,,,False,False
llama-3.1-8b,2000,sql-fts,MH-59,multi-hop,1.0,0.0,537,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-59,multi-hop,0.0,0.16666666666666666,4282,,,False,False
llama-3.1-8b,2000,llm-only,MH-59,multi-hop,0.0,0.16666666666666666,2727,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-59,multi-hop,0.0,0.16666666666666666,3464,,,False,False
llama-3.1-8b,2000,graph,COH-53,cohort,0.0,0.0,3589,,,False,False
llama-3.1-8b,2000,sql-fts,COH-53,cohort,0.5,0.0,1166,,,False,True
llama-3.1-8b,2000,sql-t2s,COH-53,cohort,0.0,0.0,1680,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-53,cohort,0.0,0.0,2442,,,False,False
llama-3.1-8b,2000,graph,TMP-138,temporal,0.0,0.0,5735,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-138,temporal,1.0,0.0,2526,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-138,temporal,0.0,0.25,4676,,,False,False
llama-3.1-8b,2000,llm-only,TMP-138,temporal,0.0,0.5,2200,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-138,temporal,0.0,0.0,6656,,,False,False
llama-3.1-8b,2000,graph,SL-198,simple-lookup,0.0,0.0,3745,,,False,False
llama-3.1-8b,2000,sql-fts,SL-198,simple-lookup,1.0,0.8,1833,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-198,simple-lookup,0.0,0.0,2662,,,False,False
llama-3.1-8b,2000,llm-only,SL-198,simple-lookup,0.5,1.0,1285,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-198,simple-lookup,0.0,0.0,3462,,,False,False
llama-3.1-8b,2000,graph,RSN-12,reasoning,0.0,0.0,3135,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-12,reasoning,0.5,0.35294117647058826,1345,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-12,reasoning,0.0,0.0,4773,,,False,False
llama-3.1-8b,2000,llm-only,RSN-12,reasoning,0.5,0.29411764705882354,1633,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-12,reasoning,0.0,0.0,3950,,,False,False
llama-3.1-8b,2000,graph,MH-134,multi-hop,0.0,0.0,5808,,,False,False
llama-3.1-8b,2000,sql-fts,MH-134,multi-hop,1.0,0.0,1221,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-134,multi-hop,0.0,0.0,4346,,,False,False
llama-3.1-8b,2000,llm-only,MH-134,multi-hop,0.0,0.0,1193,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-134,multi-hop,0.0,0.0,4380,,,False,False
llama-3.1-8b,2000,graph,COH-34,cohort,0.0,0.0,3846,,,False,False
llama-3.1-8b,2000,sql-fts,COH-34,cohort,0.0,0.0,1314,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-34,cohort,0.0,0.0,2144,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-34,cohort,0.0,0.0,5727,,,False,False
llama-3.1-8b,2000,graph,TMP-16,temporal,0.0,0.0,4687,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-16,temporal,1.0,0.0,1116,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-16,temporal,0.0,0.0,4123,,,False,False
llama-3.1-8b,2000,llm-only,TMP-16,temporal,0.0,0.0,1800,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-16,temporal,0.0,0.0,5423,,,False,False
llama-3.1-8b,2000,graph,SL-73,simple-lookup,0.0,0.0,2894,,,False,False
llama-3.1-8b,2000,sql-fts,SL-73,simple-lookup,1.0,0.8333333333333334,2838,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-73,simple-lookup,0.0,0.0,2161,,,False,False
llama-3.1-8b,2000,llm-only,SL-73,simple-lookup,1.0,1.0,4084,,,False,True
llama-3.1-8b,2000,graph-cypher,SL-73,simple-lookup,0.0,0.0,3402,,,False,False
llama-3.1-8b,2000,graph,RSN-54,reasoning,0.0,0.0,3069,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-54,reasoning,1.0,0.4,4775,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-54,reasoning,0.0,0.2,2862,,,False,False
llama-3.1-8b,2000,llm-only,RSN-54,reasoning,1.0,0.4,21482,,,False,True
llama-3.1-8b,2000,graph-cypher,RSN-54,reasoning,0.0,0.0,3783,,,False,False
llama-3.1-8b,2000,graph,MH-95,multi-hop,0.0,0.0,4273,,,False,False
llama-3.1-8b,2000,sql-fts,MH-95,multi-hop,1.0,0.0,3247,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-95,multi-hop,0.0,0.0,5137,,,False,False
llama-3.1-8b,2000,llm-only,MH-95,multi-hop,0.5,1.0,3123,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-95,multi-hop,0.0,0.0,4406,,,False,False
llama-3.1-8b,2000,graph,COH-54,cohort,0.0,0.0,2036,,,False,False
llama-3.1-8b,2000,sql-fts,COH-54,cohort,0.5,0.0,6874,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-54,cohort,0.0,0.0,1962,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-54,cohort,0.0,0.0,2619,,,False,False
llama-3.1-8b,2000,graph,TMP-25,temporal,0.0,0.07692307692307693,4297,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-25,temporal,0.5,0.07692307692307693,379,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-25,temporal,0.0,0.0,3893,,,False,False
llama-3.1-8b,2000,llm-only,TMP-25,temporal,0.5,0.7692307692307693,899,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-25,temporal,0.0,0.0,4005,,,False,False
llama-3.1-8b,2000,graph,SL-158,simple-lookup,0.0,0.0,2900,,,False,False
llama-3.1-8b,2000,sql-fts,SL-158,simple-lookup,0.5,0.0,697,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-158,simple-lookup,0.0,0.0,2416,,,False,False
llama-3.1-8b,2000,llm-only,SL-158,simple-lookup,0.5,0.0,1179,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-158,simple-lookup,0.0,0.0,3041,,,False,False
llama-3.1-8b,2000,graph,RSN-32,reasoning,0.0,0.0,3424,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-32,reasoning,0.5,0.0,1159,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-32,reasoning,0.0,0.06666666666666667,3832,,,False,False
llama-3.1-8b,2000,llm-only,RSN-32,reasoning,0.0,0.0,1474,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-32,reasoning,0.0,0.06666666666666667,3318,,,False,False
llama-3.1-8b,2000,graph,MH-15,multi-hop,0.0,0.0,5551,,,False,False
llama-3.1-8b,2000,sql-fts,MH-15,multi-hop,1.0,0.0,2002,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-15,multi-hop,0.0,0.0,4283,,,False,False
llama-3.1-8b,2000,llm-only,MH-15,multi-hop,1.0,0.0,3030,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-15,multi-hop,0.0,0.0,4800,,,False,False
llama-3.1-8b,2000,graph,COH-35,cohort,0.0,0.0,2570,,,False,False
llama-3.1-8b,2000,sql-fts,COH-35,cohort,0.0,0.0,3568,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-35,cohort,0.0,0.0,1989,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-35,cohort,0.0,0.0,4135,,,False,False
llama-3.1-8b,2000,graph,TMP-73,temporal,0.0,0.0,4436,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-73,temporal,1.0,1.0,868,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-73,temporal,0.0,0.0,2740,,,False,False
llama-3.1-8b,2000,llm-only,TMP-73,temporal,1.0,1.0,844,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-73,temporal,0.0,0.0,3511,,,False,False
llama-3.1-8b,2000,graph,SL-16,simple-lookup,0.0,0.0,3333,,,False,False
llama-3.1-8b,2000,sql-fts,SL-16,simple-lookup,1.0,1.0,913,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-16,simple-lookup,0.0,0.0,2937,,,False,False
llama-3.1-8b,2000,llm-only,SL-16,simple-lookup,0.0,0.0,866,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-16,simple-lookup,0.0,0.0,3870,,,False,False
llama-3.1-8b,2000,graph,RSN-73,reasoning,0.0,0.0,3721,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-73,reasoning,0.5,0.09090909090909091,1712,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-73,reasoning,0.0,0.09090909090909091,2538,,,False,False
llama-3.1-8b,2000,llm-only,RSN-73,reasoning,0.0,0.045454545454545456,1454,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-73,reasoning,0.0,0.09090909090909091,3959,,,False,False
llama-3.1-8b,2000,graph,MH-60,multi-hop,0.0,0.1111111111111111,5719,,,False,False
llama-3.1-8b,2000,sql-fts,MH-60,multi-hop,0.0,0.0,829,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-60,multi-hop,0.0,0.1111111111111111,2620,,,False,False
llama-3.1-8b,2000,llm-only,MH-60,multi-hop,0.0,0.0,3861,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-60,multi-hop,0.0,0.1111111111111111,3889,,,False,False
llama-3.1-8b,2000,graph,COH-55,cohort,0.0,0.0,2055,,,False,False
llama-3.1-8b,2000,sql-fts,COH-55,cohort,0.0,0.0,942,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-55,cohort,0.0,0.0,1452,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-55,cohort,0.0,0.0,3430,,,False,False
llama-3.1-8b,2000,graph,TMP-139,temporal,0.0,0.0,3682,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-139,temporal,0.5,0.0,1197,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-139,temporal,0.0,0.25,3300,,,False,False
llama-3.1-8b,2000,llm-only,TMP-139,temporal,0.0,0.0,2562,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-139,temporal,0.0,0.0,4662,,,False,False
llama-3.1-8b,2000,graph,SL-117,simple-lookup,0.0,0.0,3445,,,False,False
llama-3.1-8b,2000,sql-fts,SL-117,simple-lookup,1.0,1.0,270,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-117,simple-lookup,0.0,0.0,2482,,,False,False
llama-3.1-8b,2000,llm-only,SL-117,simple-lookup,1.0,1.0,391,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-117,simple-lookup,0.0,0.0,3011,,,False,False
llama-3.1-8b,2000,graph,RSN-13,reasoning,0.0,0.0,4740,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-13,reasoning,0.5,0.29411764705882354,690,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-13,reasoning,0.0,0.058823529411764705,2552,,,False,False
llama-3.1-8b,2000,llm-only,RSN-13,reasoning,1.0,0.0,1556,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-13,reasoning,0.0,0.058823529411764705,37990,,,False,False
llama-3.1-8b,2000,graph,MH-135,multi-hop,0.0,0.0,3415,,,False,False
llama-3.1-8b,2000,sql-fts,MH-135,multi-hop,0.0,0.0,882,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-135,multi-hop,0.0,0.0,7822,,,False,False
llama-3.1-8b,2000,llm-only,MH-135,multi-hop,0.0,0.0,1989,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-135,multi-hop,0.0,0.0,13798,,,False,False
llama-3.1-8b,2000,graph,COH-36,cohort,0.0,0.0,2942,,,False,False
llama-3.1-8b,2000,sql-fts,COH-36,cohort,0.0,0.0,3496,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-36,cohort,0.0,0.0,2258,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-36,cohort,0.0,0.6,32715,,,False,False
llama-3.1-8b,2000,graph,TMP-34,temporal,0.0,0.0,6688,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-34,temporal,0.0,0.43478260869565216,4171,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-34,temporal,0.0,0.0,5731,,,False,False
llama-3.1-8b,2000,llm-only,TMP-34,temporal,0.5,0.4782608695652174,2607,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-34,temporal,0.0,0.0,5476,,,False,False
llama-3.1-8b,2000,graph,SL-199,simple-lookup,0.0,0.0,3166,,,False,False
llama-3.1-8b,2000,sql-fts,SL-199,simple-lookup,0.5,0.5,800,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-199,simple-lookup,0.0,0.0,2561,,,False,False
llama-3.1-8b,2000,llm-only,SL-199,simple-lookup,0.5,0.2,649,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-199,simple-lookup,0.0,0.0,2907,,,False,False
llama-3.1-8b,2000,graph,RSN-55,reasoning,0.0,0.0,3081,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-55,reasoning,1.0,0.0,852,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-55,reasoning,0.0,0.0,3095,,,False,False
llama-3.1-8b,2000,llm-only,RSN-55,reasoning,1.0,0.0,1215,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-55,reasoning,1.0,0.0,6810,,,False,False
llama-3.1-8b,2000,graph,MH-96,multi-hop,0.0,0.0,5837,,,False,False
llama-3.1-8b,2000,sql-fts,MH-96,multi-hop,1.0,1.0,1226,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-96,multi-hop,0.0,0.0,1438,,,False,False
llama-3.1-8b,2000,llm-only,MH-96,multi-hop,0.5,0.5,1728,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-96,multi-hop,0.0,0.5,28162,,,False,False
llama-3.1-8b,2000,sql-fts,COH-56,cohort,0.0,0.0,1010,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-56,cohort,0.0,0.0,1817,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-56,cohort,0.0,0.0,2897,,,False,False
llama-3.1-8b,2000,graph,TMP-27,temporal,0.0,0.1111111111111111,4441,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-27,temporal,1.0,0.0,909,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-27,temporal,0.0,0.0,3135,,,False,False
llama-3.1-8b,2000,llm-only,TMP-27,temporal,0.0,0.0,764,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-27,temporal,0.0,0.0,7206,,,False,False
llama-3.1-8b,2000,graph,SL-74,simple-lookup,0.0,0.0,2916,,,False,False
llama-3.1-8b,2000,sql-fts,SL-74,simple-lookup,0.5,0.6923076923076923,1997,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-74,simple-lookup,0.0,0.0,2567,,,False,False
llama-3.1-8b,2000,llm-only,SL-74,simple-lookup,1.0,1.0,7392,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-74,simple-lookup,0.0,0.0,7552,,,False,False
llama-3.1-8b,2000,graph,RSN-33,reasoning,0.5,0.125,22228,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-33,reasoning,0.5,0.0625,2493,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-33,reasoning,0.0,0.0,91343,,,False,False
llama-3.1-8b,2000,llm-only,RSN-33,reasoning,0.5,0.0625,3611,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-33,reasoning,0.0,0.0,3866,,,False,False
llama-3.1-8b,2000,graph,MH-16,multi-hop,0.0,0.0,3757,,,False,False
llama-3.1-8b,2000,sql-fts,MH-16,multi-hop,1.0,1.0,1472,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-16,multi-hop,0.0,0.0,4369,,,False,False
llama-3.1-8b,2000,llm-only,MH-16,multi-hop,0.5,0.5,1489,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-16,multi-hop,0.0,0.0,4019,,,False,False
llama-3.1-8b,2000,graph,COH-37,cohort,0.0,0.0,2922,,,False,False
llama-3.1-8b,2000,sql-fts,COH-37,cohort,0.0,0.20000000000000004,3014,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-37,cohort,0.0,0.0,1862,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-37,cohort,0.0,0.0,2545,,,False,False
llama-3.1-8b,2000,graph,TMP-74,temporal,0.0,0.0,4383,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-74,temporal,1.0,1.0,1905,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-74,temporal,0.0,0.0,2960,,,False,False
llama-3.1-8b,2000,llm-only,TMP-74,temporal,1.0,1.0,1818,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-74,temporal,0.0,0.0,3216,,,False,False
llama-3.1-8b,2000,graph,SL-159,simple-lookup,0.0,0.0,3096,,,False,False
llama-3.1-8b,2000,sql-fts,SL-159,simple-lookup,0.0,0.0,3069,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-159,simple-lookup,0.0,0.0,4625,,,False,False
llama-3.1-8b,2000,llm-only,SL-159,simple-lookup,0.0,0.0,3124,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-159,simple-lookup,1.0,0.5,2839,,,False,True
llama-3.1-8b,2000,graph,RSN-74,reasoning,0.5,0.19047619047619047,3069,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-74,reasoning,0.5,0.047619047619047616,3075,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-74,reasoning,0.0,0.0,4432,,,False,False
llama-3.1-8b,2000,llm-only,RSN-74,reasoning,1.0,0.047619047619047616,1009,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-74,reasoning,0.0,0.0,4114,,,False,False
llama-3.1-8b,2000,graph,MH-61,multi-hop,0.0,0.0,3802,,,False,False
llama-3.1-8b,2000,sql-fts,MH-61,multi-hop,0.5,0.0,1081,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-61,multi-hop,0.0,0.0,3376,,,False,False
llama-3.1-8b,2000,llm-only,MH-61,multi-hop,0.5,0.0,1231,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-61,multi-hop,0.0,0.0,4871,,,False,False
llama-3.1-8b,2000,graph,COH-61,cohort,0.0,0.0,2130,,,False,False
llama-3.1-8b,2000,sql-fts,COH-61,cohort,0.0,0.0,350,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-61,cohort,0.0,0.0,1669,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-61,cohort,0.0,0.0,2413,,,False,False
llama-3.1-8b,2000,graph,TMP-140,temporal,0.0,0.0,4358,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-140,temporal,0.5,0.2,276,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-140,temporal,0.0,0.2,3996,,,False,False
llama-3.1-8b,2000,llm-only,TMP-140,temporal,1.0,0.4,1040,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-140,temporal,0.0,0.0,5513,,,False,False
llama-3.1-8b,2000,graph,SL-30,simple-lookup,0.0,0.0,3440,,,False,False
llama-3.1-8b,2000,sql-fts,SL-30,simple-lookup,1.0,1.0,886,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-30,simple-lookup,0.0,0.0,2587,,,False,False
llama-3.1-8b,2000,llm-only,SL-30,simple-lookup,1.0,1.0,1002,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-30,simple-lookup,0.0,0.0,12035,,,False,False
llama-3.1-8b,2000,graph,RSN-14,reasoning,0.0,0.0,901,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-14,reasoning,1.0,0.23529411764705882,877,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-14,reasoning,0.0,0.11764705882352941,6243,,,False,False
llama-3.1-8b,2000,llm-only,RSN-14,reasoning,0.5,0.0,1389,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-14,reasoning,0.0,0.0,16648,,,False,False
llama-3.1-8b,2000,graph,MH-136,multi-hop,0.0,0.0,2584,,,False,False
llama-3.1-8b,2000,sql-fts,MH-136,multi-hop,0.5,0.0,511,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-136,multi-hop,0.5,0.0,38097,,,False,True
llama-3.1-8b,2000,llm-only,MH-136,multi-hop,0.0,0.0,1129,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-136,multi-hop,0.0,0.0,3579,,,False,False
llama-3.1-8b,2000,graph,COH-40,cohort,0.0,0.0,3173,,,False,False
llama-3.1-8b,2000,sql-fts,COH-40,cohort,0.0,0.0,1178,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-40,cohort,1.0,1.0,5955,,,True,False
llama-3.1-8b,2000,graph-cypher,COH-40,cohort,0.0,0.0,2895,,,True,False
llama-3.1-8b,2000,graph,TMP-35,temporal,0.0,0.0,6655,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-35,temporal,1.0,0.0,471,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-35,temporal,0.0,0.0,20415,,,False,False
llama-3.1-8b,2000,llm-only,TMP-35,temporal,1.0,0.0,1485,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-35,temporal,0.0,0.0,13330,,,False,False
llama-3.1-8b,2000,graph,SL-118,simple-lookup,0.0,0.0,1117,,,False,False
llama-3.1-8b,2000,sql-fts,SL-118,simple-lookup,1.0,0.8571428571428571,1910,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-118,simple-lookup,1.0,1.0,23977,,,False,True
llama-3.1-8b,2000,llm-only,SL-118,simple-lookup,1.0,0.8571428571428571,1816,,,False,True
llama-3.1-8b,2000,graph-cypher,SL-118,simple-lookup,1.0,1.0,8998,,,False,True
llama-3.1-8b,2000,graph,RSN-56,reasoning,0.5,0.2,13212,,,False,True
llama-3.1-8b,2000,sql-fts,RSN-56,reasoning,0.5,0.0,874,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-56,reasoning,0.0,0.1,2804,,,False,False
llama-3.1-8b,2000,llm-only,RSN-56,reasoning,0.5,0.0,1094,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-56,reasoning,0.0,0.0,3568,,,False,False
llama-3.1-8b,2000,graph,MH-97,multi-hop,0.0,0.0,4323,,,False,False
llama-3.1-8b,2000,sql-fts,MH-97,multi-hop,1.0,0.5,669,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-97,multi-hop,0.0,0.0,3045,,,False,False
llama-3.1-8b,2000,llm-only,MH-97,multi-hop,1.0,0.5,1923,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-97,multi-hop,0.0,0.0,5355,,,False,False
llama-3.1-8b,2000,graph,COH-41,cohort,0.0,0.0,4192,,,False,False
llama-3.1-8b,2000,sql-fts,COH-41,cohort,0.5,0.0,16217,,,True,False
llama-3.1-8b,2000,sql-t2s,COH-41,cohort,0.0,0.5,1633,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-41,cohort,0.0,0.0,2867,,,False,False
llama-3.1-8b,2000,graph,TMP-28,temporal,0.0,0.0,4328,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-28,temporal,1.0,0.3333333333333333,2793,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-28,temporal,0.0,0.0,3640,,,False,False
llama-3.1-8b,2000,llm-only,TMP-28,temporal,0.5,0.6666666666666666,3400,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-28,temporal,0.0,0.0,7649,,,False,False
llama-3.1-8b,2000,graph,SL-200,simple-lookup,0.0,0.0,2984,,,False,False
llama-3.1-8b,2000,sql-fts,SL-200,simple-lookup,1.0,0.4,1076,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-200,simple-lookup,0.0,0.0,2311,,,False,False
llama-3.1-8b,2000,llm-only,SL-200,simple-lookup,0.5,0.1,721,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-200,simple-lookup,0.0,0.0,2757,,,False,False
llama-3.1-8b,2000,graph,RSN-34,reasoning,0.0,0.0,4779,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-34,reasoning,1.0,0.1875,1820,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-34,reasoning,0.0,0.0,2759,,,False,False
llama-3.1-8b,2000,llm-only,RSN-34,reasoning,1.0,0.0625,2781,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-34,reasoning,0.0,0.0,4903,,,False,False
llama-3.1-8b,2000,graph,MH-17,multi-hop,0.0,0.0,4501,,,False,False
llama-3.1-8b,2000,sql-fts,MH-17,multi-hop,1.0,1.0,781,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-17,multi-hop,0.0,0.0,7585,,,False,False
llama-3.1-8b,2000,llm-only,MH-17,multi-hop,0.5,0.0,1079,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-17,multi-hop,0.0,0.0,4200,,,False,False
llama-3.1-8b,2000,graph,COH-42,cohort,0.0,0.0,3101,,,False,False
llama-3.1-8b,2000,sql-fts,COH-42,cohort,1.0,0.0,1766,,,True,False
llama-3.1-8b,2000,sql-t2s,COH-42,cohort,0.0,1.0,1986,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-42,cohort,0.0,0.0,2252,,,False,False
llama-3.1-8b,2000,graph,TMP-75,temporal,0.0,0.0,4316,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-75,temporal,1.0,1.0,2521,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-75,temporal,0.0,0.0,4402,,,False,False
llama-3.1-8b,2000,llm-only,TMP-75,temporal,1.0,1.0,1456,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-75,temporal,0.0,0.0,3640,,,False,False
llama-3.1-8b,2000,graph,SL-75,simple-lookup,0.0,0.0,3072,,,False,False
llama-3.1-8b,2000,sql-fts,SL-75,simple-lookup,1.0,1.0,2795,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-75,simple-lookup,0.0,0.0,2778,,,False,False
llama-3.1-8b,2000,llm-only,SL-75,simple-lookup,1.0,1.0,2396,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-75,simple-lookup,0.0,0.0,3333,,,False,False
llama-3.1-8b,2000,graph,RSN-75,reasoning,0.0,0.0,4199,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-75,reasoning,0.5,0.11764705882352941,1186,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-75,reasoning,0.0,0.11764705882352941,2454,,,False,False
llama-3.1-8b,2000,llm-only,RSN-75,reasoning,0.5,0.17647058823529413,1665,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-75,reasoning,0.0,0.11764705882352941,3925,,,False,False
llama-3.1-8b,2000,graph,MH-62,multi-hop,0.0,0.0,4432,,,False,False
llama-3.1-8b,2000,sql-fts,MH-62,multi-hop,0.5,0.0,1020,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-62,multi-hop,0.0,0.0,3579,,,False,False
llama-3.1-8b,2000,llm-only,MH-62,multi-hop,0.5,0.0,954,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-62,multi-hop,0.0,0.0,5074,,,False,False
